-1.175832999999999906e+00 5.469661099999999720e+01
-1.572500000000000009e+00 5.516499999999999915e+01
-1.640805999999999987e+00 5.558247200000000277e+01
-2.029167000000000165e+00 5.576830600000000260e+01
-2.137556000000000012e+00 5.591580600000000345e+01
-2.680111000000000132e+00 5.606127800000000150e+01
-3.068388999999999811e+00 5.594619399999999843e+01
-3.683361000000000107e+00 5.600622200000000106e+01
-3.849139000000000088e+00 5.611747199999999935e+01
-3.398416999999999799e+00 5.600705599999999862e+01
-2.968389000000000166e+00 5.620705600000000146e+01
-2.811666999999999916e+00 5.618288900000000297e+01
-2.595861000000000196e+00 5.626749999999999829e+01
-2.910806000000000004e+00 5.635330600000000345e+01
-2.813361000000000001e+00 5.644624999999999915e+01
-3.377527999999999864e+00 5.638083300000000264e+01
-2.736721999999999877e+00 5.646208299999999980e+01
-2.539250000000000007e+00 5.656663900000000211e+01
-2.435861000000000054e+00 5.670086100000000329e+01
-2.539139000000000035e+00 5.671827799999999797e+01
-2.230833000000000066e+00 5.686411100000000118e+01
-1.994221999999999939e+00 5.733083299999999838e+01
-1.767582999999999904e+00 5.747080600000000317e+01
-1.819166999999999978e+00 5.761083299999999952e+01
-2.003333000000000030e+00 5.769958299999999696e+01
-3.036750000000000060e+00 5.766538899999999757e+01
-3.345028000000000112e+00 5.772458300000000264e+01
-4.058360999999999663e+00 5.759122200000000191e+01
-4.183333000000000190e+00 5.748458300000000065e+01
-4.438360999999999557e+00 5.748619399999999757e+01
-4.089193999999999996e+00 5.757419399999999854e+01
-3.996722000000000108e+00 5.768041699999999850e+01
-4.444194000000000422e+00 5.757494400000000212e+01
-4.283361000000000196e+00 5.768124999999999858e+01
-4.021694000000000102e+00 5.773788900000000268e+01
-3.976722000000000090e+00 5.769288900000000098e+01
-3.772555999999999798e+00 5.786502800000000235e+01
-4.050055999999999656e+00 5.781541699999999651e+01
-4.355916999999999817e+00 5.788499999999999801e+01
-4.011694000000000315e+00 5.786122199999999793e+01
-4.082556000000000296e+00 5.795744400000000240e+01
-3.207555999999999852e+00 5.831163899999999956e+01
-3.022472000000000047e+00 5.864333299999999838e+01
-3.375027999999999917e+00 5.867288899999999785e+01
-3.373333000000000137e+00 5.859452799999999684e+01
-3.656693999999999889e+00 5.862202800000000025e+01
-3.910000000000000142e+00 5.855872200000000305e+01
-4.020056000000000296e+00 5.860374999999999801e+01
-4.476694000000000173e+00 5.844455599999999862e+01
-4.436666999999999916e+00 5.855702800000000252e+01
-4.580083000000000126e+00 5.858288900000000154e+01
-4.751693999999999640e+00 5.844788900000000353e+01
-4.654221999999999859e+00 5.855247200000000163e+01
-4.793416999999999817e+00 5.860205599999999748e+01
-4.811721999999999611e+00 5.851702800000000337e+01
-4.829250000000000043e+00 5.859830600000000089e+01
-5.003360999999999947e+00 5.862791699999999651e+01
-5.125860999999999557e+00 5.849080599999999919e+01
-4.990860999999999770e+00 5.842663900000000154e+01
-5.078388999999999598e+00 5.845288899999999899e+01
-5.030916999999999639e+00 5.838080599999999976e+01
-5.139999999999999680e+00 5.841372199999999992e+01
-5.182527999999999579e+00 5.835247199999999879e+01
-4.922556000000000154e+00 5.825666700000000020e+01
-5.378389000000000308e+00 5.826452799999999854e+01
-5.244221999999999717e+00 5.814913899999999813e+01
-5.303333000000000297e+00 5.806541699999999651e+01
-5.459194000000000102e+00 5.807580600000000004e+01
-5.072528000000000148e+00 5.781913899999999984e+01
-5.358333000000000013e+00 5.793869399999999814e+01
-5.220028000000000112e+00 5.784288899999999956e+01
-5.620055999999999941e+00 5.792455600000000260e+01
-5.618305999999999578e+00 5.776788899999999671e+01
-5.683389000000000024e+00 5.786788899999999813e+01
-5.814222000000000001e+00 5.785499999999999687e+01
-5.812500000000000000e+00 5.774919400000000280e+01
-5.674166999999999739e+00 5.769997200000000248e+01
-5.817499999999999893e+00 5.763916700000000048e+01
-5.512527999999999651e+00 5.754083299999999923e+01
-5.842556000000000083e+00 5.757583300000000293e+01
-5.822555999999999621e+00 5.736413900000000154e+01
-5.610000000000000320e+00 5.741541699999999793e+01
-5.548333000000000403e+00 5.735711100000000329e+01
-5.732528000000000290e+00 5.728252799999999922e+01
-5.392500000000000071e+00 5.723250000000000171e+01
-5.598333000000000226e+00 5.725958299999999923e+01
-5.692499999999999893e+00 5.716166700000000134e+01
-5.387527999999999651e+00 5.710830599999999890e+01
-5.720028000000000112e+00 5.711877799999999894e+01
-5.780806000000000111e+00 5.704502800000000207e+01
-5.509193999999999924e+00 5.699413899999999700e+01
-5.832499999999999574e+00 5.700744399999999956e+01
-5.924222000000000321e+00 5.688911099999999976e+01
-5.672556000000000154e+00 5.687502800000000036e+01
-5.859221999999999930e+00 5.683252800000000349e+01
-5.754166999999999810e+00 5.678163899999999842e+01
-6.229167000000000343e+00 5.672583300000000150e+01
-5.540055999999999869e+00 5.668705599999999833e+01
-6.007471999999999923e+00 5.664916699999999850e+01
-5.686694000000000138e+00 5.649619400000000269e+01
-5.122527999999999970e+00 5.682416700000000276e+01
-5.336667000000000272e+00 5.685869399999999985e+01
-5.089166999999999774e+00 5.683250000000000313e+01
-5.246667000000000414e+00 5.670211100000000215e+01
-5.004166999999999810e+00 5.671247199999999822e+01
-5.327556000000000402e+00 5.664830599999999805e+01
-5.415888999999999953e+00 5.653913899999999870e+01
-5.245889000000000024e+00 5.655163900000000154e+01
-5.427556000000000047e+00 5.652916700000000105e+01
-5.406749999999999723e+00 5.645708299999999724e+01
-5.201722000000000179e+00 5.645291699999999935e+01
-5.044194000000000067e+00 5.656499999999999773e+01
-5.195027999999999757e+00 5.644708299999999923e+01
-5.464972000000000385e+00 5.644702800000000309e+01
-5.540943999999999647e+00 5.635750000000000171e+01
-5.445833000000000368e+00 5.636249999999999716e+01
-5.579221999999999682e+00 5.633250000000000313e+01
-5.599222000000000143e+00 5.624911099999999919e+01
-5.485806000000000182e+00 5.625497200000000220e+01
-5.617556000000000438e+00 5.613166700000000020e+01
-5.504166999999999810e+00 5.618750000000000000e+01
-5.530916999999999639e+00 5.607583300000000293e+01
-5.719222000000000250e+00 5.595080600000000004e+01
-5.567499999999999893e+00 5.603997199999999879e+01
-5.672527999999999793e+00 5.580583299999999980e+01
-5.611749999999999794e+00 5.575958299999999923e+01
-5.440832999999999586e+00 5.585577800000000082e+01
-5.679139000000000159e+00 5.568249999999999744e+01
-5.805861000000000161e+00 5.530250000000000199e+01
-5.517500000000000071e+00 5.536416700000000191e+01
-5.604222000000000037e+00 5.542583299999999724e+01
-5.317499999999999893e+00 5.577336100000000130e+01
-5.442528000000000254e+00 5.603247199999999850e+01
-4.923306000000000182e+00 5.627205599999999919e+01
-5.345917000000000030e+00 5.599494399999999672e+01
-5.315889000000000308e+00 5.585163899999999870e+01
-5.205917000000000350e+00 5.582666700000000048e+01
-5.193388999999999811e+00 5.598041700000000276e+01
-5.075860999999999734e+00 5.589752800000000121e+01
-5.125055999999999834e+00 5.600872199999999879e+01
-4.979222000000000037e+00 5.586166699999999707e+01
-4.917582999999999593e+00 5.616583299999999923e+01
-4.863388999999999740e+00 5.610041700000000020e+01
-4.751750000000000362e+00 5.620708299999999724e+01
-4.855916999999999817e+00 5.598663899999999671e+01
-4.767471999999999710e+00 5.598747199999999680e+01
-4.805225000000000080e+00 5.605460000000000065e+01
-4.427527999999999686e+00 5.590330600000000061e+01
-4.884193999999999924e+00 5.594247200000000220e+01
-4.909167000000000058e+00 5.569749999999999801e+01
-4.685861000000000054e+00 5.561580599999999919e+01
-4.622499999999999609e+00 5.549499999999999744e+01
-4.999194000000000138e+00 5.513916700000000048e+01
-5.000000000000000000e+00 5.491183300000000145e+01
-5.170833000000000013e+00 5.500000000000000000e+01
-5.145832999999999657e+00 5.485494400000000326e+01
-4.856722000000000428e+00 5.463125000000000142e+01
-4.959166999999999881e+00 5.480169399999999769e+01
-4.856722000000000428e+00 5.486874999999999858e+01
-4.393472000000000044e+00 5.467538900000000268e+01
-4.400110999999999883e+00 5.491630599999999873e+01
-3.976666999999999952e+00 5.476622199999999907e+01
-3.823389000000000149e+00 5.488794399999999740e+01
-3.597528000000000059e+00 5.487163900000000183e+01
-3.586638999999999911e+00 5.500788899999999870e+01
-3.052556000000000047e+00 5.498247200000000134e+01
-3.404138999999999804e+00 5.486747199999999935e+01
-3.642527999999999988e+00 5.450833300000000037e+01
-3.325861000000000178e+00 5.418913899999999728e+01
-3.215832999999999942e+00 5.425247199999999737e+01
-3.151693999999999996e+00 5.406119400000000041e+01
-3.052471999999999852e+00 5.422747199999999879e+01
-2.931750000000000078e+00 5.414786099999999891e+01
-2.799278000000000155e+00 5.423994400000000127e+01
-2.925943999999999878e+00 5.403244399999999814e+01
-2.881667000000000201e+00 5.398872200000000277e+01
-2.840943999999999914e+00 5.404491699999999810e+01
-2.850833000000000172e+00 5.396419399999999911e+01
-2.999222000000000055e+00 5.393077799999999655e+01
-2.968332999999999888e+00 5.385955599999999777e+01
-3.050889000000000184e+00 5.392161099999999863e+01
-3.059194000000000191e+00 5.384580600000000317e+01
-3.030889000000000166e+00 5.374247199999999935e+01
-2.827472000000000207e+00 5.371497200000000305e+01
-2.980860999999999983e+00 5.369580599999999748e+01
-3.107556000000000207e+00 5.354586100000000215e+01
-2.890055999999999958e+00 5.333536099999999891e+01
-2.680861000000000161e+00 5.335497199999999651e+01
-2.883306000000000147e+00 5.329288900000000240e+01
-3.045056000000000207e+00 5.344205600000000089e+01
-3.205805999999999933e+00 5.338916700000000048e+01
-3.078333000000000208e+00 5.323291700000000048e+01
-3.313361000000000001e+00 5.335627800000000320e+01
-3.606694000000000067e+00 5.329205600000000231e+01
-3.876722000000000001e+00 5.334038900000000183e+01
-3.816694000000000031e+00 5.324372199999999822e+01
-3.853333000000000119e+00 5.329627800000000093e+01
-4.199167000000000094e+00 5.321247199999999822e+01
-4.769167000000000378e+00 5.279500000000000171e+01
-4.530056000000000083e+00 5.277708299999999753e+01
-4.395056000000000296e+00 5.289377799999999752e+01
-4.058360999999999663e+00 5.292294400000000110e+01
-4.150916999999999746e+00 5.280836099999999789e+01
-4.061666999999999916e+00 5.272208299999999781e+01
-3.964167000000000218e+00 5.273911100000000118e+01
-4.130832999999999977e+00 5.260750000000000171e+01
-3.937500000000000000e+00 5.255333300000000207e+01
-4.059222000000000108e+00 5.253163899999999842e+01
-4.204166999999999987e+00 5.226494399999999985e+01
-4.731639000000000372e+00 5.211788899999999813e+01
-4.828332999999999764e+00 5.202125000000000199e+01
-5.070083000000000339e+00 5.203208300000000008e+01
-5.320833000000000368e+00 5.186080599999999663e+01
-5.127527999999999864e+00 5.185330600000000345e+01
-5.110833000000000403e+00 5.177419400000000138e+01
-5.255832999999999977e+00 5.173580599999999663e+01
-5.178360999999999770e+00 5.167958300000000094e+01
-5.096750000000000114e+00 5.173624999999999829e+01
-4.890111000000000097e+00 5.171713900000000308e+01
-5.125833000000000084e+00 5.167997199999999935e+01
-4.950056000000000012e+00 5.159538899999999728e+01
-4.335028000000000326e+00 5.179788899999999785e+01
-4.330888999999999989e+00 5.167911099999999891e+01
-4.082861000000000296e+00 5.165844400000000292e+01
-4.245083000000000162e+00 5.164786099999999891e+01
-4.306721999999999717e+00 5.156038900000000069e+01
-3.831666999999999934e+00 5.162874999999999659e+01
-3.722500000000000142e+00 5.147919399999999968e+01
-3.403417000000000137e+00 5.138038900000000098e+01
-3.169999999999999929e+00 5.140375000000000227e+01
-2.983333000000000013e+00 5.158208299999999724e+01
-2.906721999999999806e+00 5.153041699999999992e+01
-2.711694000000000049e+00 5.157955599999999663e+01
-2.440888999999999864e+00 5.181083300000000236e+01
-2.434166999999999970e+00 5.181080599999999947e+01
-2.384138999999999786e+00 5.175744399999999956e+01
-2.689249999999999918e+00 5.148580599999999663e+01
-2.979194000000000120e+00 5.138747200000000248e+01
-3.056722000000000161e+00 5.117705600000000032e+01
-3.405028000000000166e+00 5.118122199999999822e+01
-3.785028000000000059e+00 5.124455600000000288e+01
-4.230916999999999817e+00 5.118663899999999956e+01
-4.217471999999999888e+00 5.107416700000000276e+01
-4.067555999999999727e+00 5.107830599999999777e+01
-4.343389000000000166e+00 5.098794399999999882e+01
-4.527528000000000219e+00 5.102077799999999996e+01
-4.564167000000000307e+00 5.078086100000000158e+01
-4.797583000000000375e+00 5.059747200000000333e+01
-4.937471999999999639e+00 5.058666699999999850e+01
-4.842556000000000083e+00 5.052002800000000349e+01
-5.037528000000000006e+00 5.054752799999999979e+01
-5.155889000000000166e+00 5.034583299999999895e+01
-5.436639000000000443e+00 5.017708300000000321e+01
-5.675805999999999685e+00 5.016416699999999906e+01
-5.715888999999999776e+00 5.006166699999999992e+01
-5.576693999999999818e+00 5.005038900000000268e+01
-5.490056000000000047e+00 5.012624999999999886e+01
-5.204221999999999682e+00 4.995708299999999724e+01
-5.059193999999999747e+00 5.004913899999999671e+01
-5.209194000000000102e+00 5.008997200000000305e+01
-5.040860999999999592e+00 5.014163899999999785e+01
-5.108361000000000374e+00 5.020538899999999671e+01
-5.015832999999999764e+00 5.024000000000000199e+01
-5.009999999999999787e+00 5.013624999999999687e+01
-4.800917000000000101e+00 5.021830599999999833e+01
-4.756721999999999895e+00 5.033127799999999752e+01
-4.316778000000000226e+00 5.035958300000000065e+01
-4.223389000000000060e+00 5.030875000000000341e+01
-4.214222000000000357e+00 5.039747200000000049e+01
-4.051694000000000351e+00 5.029205600000000231e+01
-3.935055999999999887e+00 5.032872199999999907e+01
-3.818332999999999977e+00 5.021291699999999736e+01
-3.776693999999999996e+00 5.027869400000000155e+01
-3.768333000000000155e+00 5.021872199999999964e+01
-3.643361000000000072e+00 5.021869399999999928e+01
-3.564166999999999863e+00 5.033419399999999655e+01
-3.682555999999999941e+00 5.042577800000000110e+01
-3.519222000000000072e+00 5.034416699999999878e+01
-3.497500000000000053e+00 5.053663900000000098e+01
-3.584249999999999936e+00 5.053750000000000142e+01
-3.425806000000000129e+00 5.060666700000000162e+01
-3.476694000000000173e+00 5.068705599999999833e+01
-3.360027999999999793e+00 5.060538900000000240e+01
-2.793416999999999817e+00 5.071625000000000227e+01
-2.456639000000000017e+00 5.051288900000000126e+01
-2.426693999999999907e+00 5.063374999999999915e+01
-1.952555999999999958e+00 5.059416699999999878e+01
-2.043416999999999817e+00 5.073044399999999854e+01
-1.551666999999999907e+00 5.070374999999999943e+01
-1.343333000000000110e+00 5.078372199999999737e+01
-1.480027999999999899e+00 5.091624999999999801e+01
-1.145056000000000074e+00 5.077125000000000199e+01
-1.178306000000000076e+00 5.084375000000000000e+01
-8.133329999999999727e-01 5.082955599999999663e+01
-9.175280000000000102e-01 5.077827800000000025e+01
-7.933329999999999549e-01 5.072044400000000053e+01
-2.783329999999999971e-01 5.083041699999999707e+01
-5.000000000000000104e-03 5.078788899999999984e+01
0.000000000000000000e+00 5.078794400000000309e+01
